candidate_id,pair_id,channel_name,performance_label_PRIVATE,channel_performance_percentile_PRIVATE,label_confidence,mapping_confidence,longform_id,long_video_url,short_video_id,short_video_url,start_sec,end_sec,duration_sec,timestamp_method,timestamp_confidence,evidence_provider,transcript_validation_status,final_transcript_source,gemini_model,gemini_confidence,description,transcript,before_context,after_context,dataset_role_v2,split_lock_version
C_e4c2efd45e27dd,N018,OOTB,neg,0.4,high,medium,jmS-BW6mXOs,https://www.youtube.com/watch?v=jmS-BW6mXOs,Afk5qRaJY5o,https://www.youtube.com/shorts/Afk5qRaJY5o,1662.679,1743.919,81.24,,,yt_dlp_transcript_fallback,cross_validated_equivalent,yt_dlp_transcript_fallback,gemini-3-flash-preview,1.0,"이동 지원금 3만 크레딧 친구 초대 이벤트와 경품 최종 혜택 정리 패스포트 가입 시 즉시 3만 크레딧을 지급하는 새로운 혜택을 공개합니다. 친구 초대 시 크레딧 지급과 1등에게 BMW M5를 제공하는 파격적인 이벤트를 발표합니다. 멤버십 무료, 3만 크레딧, 친구 초대 혜택 등 모든 혜택을 최종적으로 정리합니다.","[27:40-27:45] S?: 번째 혜택은 저희 유로 멤버십
[27:42-27:47] S?: 영원으로 가입할 수 있는 기회고 두
[27:45-27:50] S?: 번째는 저희 소카 패스포트를 가입을
[27:47-27:52] S?: 하면 크레딧 3만 크레딧을 이제 바로
[27:50-27:54] S?: 지급을 해 3만 크레딧이 3만 원인
[27:52-27:56] S?: 거죠 맞아요 금 3만 원을 그냥 넣어
[27:54-27:58] S?: 드리겠다 그럼 3만 원으로 예를 들면
[27:56-28:00] S?: 뭐 할 수 있는 차 탈 수 있어요 예
[27:58-28:02] S?: 5만 원 나왔으면 2만 원만 내면
[28:00-28:03] S?: 되는 거예요 보험 면책 상품에도
[28:02-28:06] S?: 사용을 할 수 있는 크레디 3만
[28:03-28:08] S?: 원으로네 맞습니다 신규 사용자 뿐만이
[28:06-28:11] S?: 아니라 이제 오랫동안 저희 소화를
[28:08-28:13] S?: 이용하시지 않다가 돌아오신 분들한테도
[28:11-28:16] S?: 똑같이 3만 원을 드리고 있습니다 야
[28:13-28:18] S?: 제대로 쏘는데 진짜로 그리고 바이럴이
[28:16-28:20] S?: 좀 잘 됐으면 좋겠다는 생각이 있어서
[28:18-28:23] S?: 추천자 아이디를 놓고 가입하시면
[28:20-28:25] S?: 추천한 사람한테 많 크레딧 무제한으로
[28:23-28:28] S?: 내가 100명 초대하면 100만
[28:25-28:30] S?: 크레딧 아이 거짓말하지 마세요깐 아
[28:28-28:32] S?: 근데 이게 뭐 문제되진 않겠죠 혹시나
[28:30-28:34] S?: 누가 이걸 막
[28:32-28:37] S?: 악용해 억지로 친구 사귀고 막 서로
[28:34-28:41] S?: 상처받고 막 친구니 헤어지고 막
[28:37-28:43] S?: 그래서 그런 분들을 장려하기 위해
[28:41-28:45] S?: 제일 많이 카 초대시 사람 1등
[28:43-28:49] S?: 게임이 있데
[28:45-28:52] S?: 이거한테 BMW M5 그거 얼만줄
[28:49-28:54] S?: 아시죠 BMW M5 몰라요 어 1억
[28:52-28:57] S?: 6천만 원가 1억 6,500만
[28:54-28:59] S?: 원입니다 그거를 걸겠다 1년 동안
[28:57-29:01] S?: 무료로 타수
[28:59-29:03] S?: 대박 대표님 없는 사이에 뭐 주주
[29:01-29:05] S?: 총에 일어난 거 아니야 무슨 무슨","[27:23-27:27] S?: 무 피가 큰 것 같아 그래서 좀
[27:26-27:30] S?: 바이럴이 좀 많이 일어나면 좋겠다라는
[27:27-27:33] S?: 바람이 생겨가지고 어 하나를 더
[27:30-27:35] S?: 준비했습니다 하나를 더네 한 가지를
[27:33-27:37] S?: 더 준비했어요 그거 미카가 설명좀 해
[27:35-27:40] S?: 주실래요 바로 받는 이동 지원금
[27:37-27:42] S?: 캠페인 이렇게지 준비고 그래서 첫
[27:40-27:45] S?: 번째 혜택은 저희 유로 멤버십","[29:01-29:05] S?: 총에 일어난 거 아니야 무슨 무슨
[29:03-29:07] S?: 말이에요 이게 이거 대표님한테 다
[29:05-29:10] S?: 허락받은 겁니다 자 그러면은 자
[29:07-29:13] S?: 정리를 해보도록 하겠습니다 패스포트
[29:10-29:16] S?: 39,900원 유럽 멤버십이 영원
[29:13-29:18] S?: 영원 신규 가입자 또는 이제 1년
[29:16-29:20] S?: 동안 사용하지 않은 기존 가입자
[29:18-29:23] S?: 분들께 드리는 혜택인 거죠 자 혜택",locked_test,judge_dev12_grouped_v1
C_e5d94dcfd123c3,G003,숏박스,pos,93.6,high,high,kqp0SX08Vgo,https://www.youtube.com/watch?v=kqp0SX08Vgo,SanCfrgd-CM,https://www.youtube.com/shorts/SanCfrgd-CM,372.0,404.0,32.0,,,vpick_scene_api,cross_validated_equivalent,vpick_scene_api,gemini-3.5-flash,1.0,급식실에서의 대화 급식실 음료수 소동 급식실에서 한 10대 남성이 입안 가득 음식을 물고 친구와 대화하며 금속 컵을 들어 보입니다. 급식실에서 남학생들이 빨대 없이 음료수를 마시는 독특한 방법에 대해 유쾌하게 대화를 나누는 상황이다.,"[6:04-6:14] S1: 어 왔어? 어 왜? 어 땡큐 땡큐 야 뭐야? 너 소시지 보여서 다 먹었어 나 원래 맛있는 것부터 먼저 먹어. 어 가 깨어났어 맨장님 근데 이 컵에서 새 냄새 너무 많이
[6:18-6:24] S1: 너 왜 이렇게 마셔? 나 누군가 간접키 하고 싶지가 않아. 왜 이렇게 마시면 돼? 오 조준 대박 조준세 야 다시 조준새로 돌아왔다.
[6:24-6:35] S1: 야 피크 드 마셔 오 나이스 쓰레기 따로 안 들고 가도 되겠다. 야 뭐야? 나 빨대 없어. 간혹 가다 그런 경우 있어. 야 나 빨대 좀 빌려줘. 아 간정 키스 안 돼. 저 키스를 너랑 갈 수 없어. 구멍만 들을게. 오케이 잠깐만
[6:35-6:45] S1: 자. 오 다시 도준세로 돌아왔어. 뭐 신기해 신기해. 비키는 게 목에서 나오는 거 같아. 맛있어 오 대박이야.","[5:55-5:59] S1: 이거 다 먹어. 오 윤세희
[6:04-6:14] S1: 어 왔어? 어 왜? 어 땡큐 땡큐 야 뭐야? 너 소시지 보여서 다 먹었어 나 원래 맛있는 것부터 먼저 먹어. 어 가 깨어났어 맨장님 근데 이 컵에서 새 냄새 너무 많이","[6:35-6:45] S1: 자. 오 다시 도준세로 돌아왔어. 뭐 신기해 신기해. 비키는 게 목에서 나오는 거 같아. 맛있어 오 대박이야.
[6:45-6:48] S1: 응 이거 계속 듣고 싶어져.
[6:48-7:02] S1: 또 이렇게 해줘야 돼. 이렇게. 아 배불러. 야 오늘 잠 먹는 애 다 먹어야 돼. 이거. 밥을 이쪽으로 이렇게 밀어 넣으면 시야적으로 안 보일 수도 있긴 해. 어 폐 오피. 야 그래도 우리 학교 급식 진짜 맛있지 않냐? 그러니까 급식 아주머니들이 노고에 감사하긴 해야지. 야 유튜브 보니까 이런 영상도 있어. 뭔디 봐.",locked_test,judge_dev12_grouped_v1
C_e6191f6820bdb7,G008,숏박스,pos,85.5,high,high,oIq0h5_FZAw,https://www.youtube.com/watch?v=oIq0h5_FZAw,nLcsPfFQwdM,https://www.youtube.com/shorts/nLcsPfFQwdM,201.0,236.0,35.0,,,vpick_scene_api,cross_validated_equivalent,vpick_scene_api,gemini-3-flash-preview,1.0,결혼식 입장곡 논의 혼인 서약서 문구 작성 결혼식 이벤트와 입장곡에 대해 장난스럽게 대화하는 두 사람의 모습. 카페에서 남녀가 신부 입장 곡과 혼인 서약서 내용 등 결혼식 세부 사항을 논의하며 대화하는 장면입니다.,"[3:18-3:22] S1: 광고 범 무합니다. 황배라니까. 그런데 혹시 답장이 안 오면 내가 아빠한테 섹스 오폰 불러달라고 할게.
[3:22-3:25] S2: 아버님이 색소폰으로 그대를 사랑하는 10가지 이유 대신데
[3:25-3:27] S1: 그런데 우리 아빠가 호흡 딸리셔가지고 두 가지 이유밖에 안 될 것
[3:27-3:33] S2: 그럼 일단 연습 중단시켜줘. 중단할게. 그리고 혹시나 해서 말하는 건데 혹시 막 서프라이즈로 오빠가 막 축하하고 이러지
[3:33-3:34] S1: 나 지금 준비하고 있는 거야
[3:34-3:37] S2: 있는데 뭔데? 짜 연예인? 아 심부 없는 배라식
[3:37-3:46] S1: 근데 주례도 없는데 신부까지 없으면 저 결혼식장 횡할 거 같은데 왜? 연예인 있잖아. 나 그럼 입장곡으로 디지몬 진화 할 때 부금 써도 돼 뭔데? 이거 되게 유명한 건데
[3:46-3:51] S6: 원음몬 진화 메가 어주 변비 타이모모
[3:51-4:00] S1: 듬성 듬성 듬성 듬성 듬성 듬성. 야 그럼 이걸로 한다 어 그럼 엄지 너는 신부 입장은 뭘로 할 거야?","[3:05-3:08] S2: 그러면은 10cm 폴킴 김나박이 이런 사람들한테
[3:08-3:17] S1: 오케이 다 보내볼게. 정승환 오케이. 일단 해볼게. 어 어 정승환 바로 읽었어 모레 모레 아 감기 때문에 안 된대. 날짜를 말을 안 했는데 어떻게 감기가 그때 걸릴 줄 알지.
[3:17-3:18] S2: 야 그런데 이렇게 놀는다
[3:18-3:22] S1: 광고 범 무합니다. 황배라니까. 그런데 혹시 답장이 안 오면 내가 아빠한테 섹스 오폰 불러달라고 할게.","[3:51-4:00] S1: 듬성 듬성 듬성 듬성 듬성 듬성. 야 그럼 이걸로 한다 어 그럼 엄지 너는 신부 입장은 뭘로 할 거야?
[4:00-4:03] S2: 아 나는 그날 v로그 찍어야 해서 저작권 없는 무료 음악 써야 될
[4:03-4:05] S1: 그거 찾아서 메일로 보내줘.
[4:05-4:07] S2: 근데 우리 혼인 서약서도 메일로 달라 있는데
[4:07-4:09] S1: 전 타임에 했던 거 그냥 쓰면 안 되나?
[4:09-4:10] S2: 우리 조 웨딩이라 첫 타임
[4:10-4:16] S1: 아 그럼 이거 짜긴 짜야 되는데 그 요즘 많이 하는 거 있잖아. 아내가 맛 없는 요리를 해주더라도 뭐 그냥 재미나게 돌려야 겠지",locked_test,judge_dev12_grouped_v1
C_e7426acca34adc,C006,워크맨,neg,0.2,high,high,I6JDOE9tKqo,https://www.youtube.com/watch?v=I6JDOE9tKqo,vibQ-EObSx8,https://www.youtube.com/shorts/vibQ-EObSx8,502.0,519.0,17.0,,,vpick_scene_api,cross_validated_equivalent,vpick_scene_api,gemini-3.5-flash,0.95,트러플 소금 활용 다양한 맛의 소금을 소개하고 스테인리스 볼에 담긴 밥 위에 트러플 소금을 뿌려 양념합니다.,"[8:17-8:23] S2: 니 그리고 이게 유네스코에서 지정한 청정 해역 찬이름인데 트로플 입고 감귤
[8:23-8:33] S2: 미네랄 굴 흙마늘 딸기 블루베리 복분자 약간 요거는 요즘에 왜 그 디저트에 바닐라 아이스크림에다가 올리브 우유하고
[8:33-8:39] S2: 소금이랑 후추하면 무슨 뭐 호텔 아이스크림만 난다 이런 얘기 있잖아요. 그런 걸로 쓸 때 딱 좋을 것 같은데요. 이거","[7:59-8:09] S2: 밥이 맛있게 밑간이 잘 돼 있어야지 김밥이 맛있는 거예요. 일단 여기다가 챔기름 챔기름 1 2 3 어 근데 소금 저희 샀어요.
[8:09-8:10] S1: 또 준비했죠
[8:10-8:11] S2: 또 어떤 걸 준비하셨어요?
[8:11-8:12] S1: 뒤에 보면은
[8:17-8:23] S2: 니 그리고 이게 유네스코에서 지정한 청정 해역 찬이름인데 트로플 입고 감귤","[8:33-8:39] S2: 소금이랑 후추하면 무슨 뭐 호텔 아이스크림만 난다 이런 얘기 있잖아요. 그런 걸로 쓸 때 딱 좋을 것 같은데요. 이거
[8:39-8:41] S1: 뒤에 보시면 스틱크 형태도 있어요.
[8:41-8:51] S2: 우와 캠핑이나 해외나 이런 데 올 때 가방에다가 넣고 올 수도 있고 그거 좋겠네. 그런데 진짜 이거 트러플 향 대박이다. 우와
[8:51-8:58] S2: 딱 처음에 들어갔을 때 안녕 나 트러플이야. 이 차로 안녕 난 소금이야. 막판에 감칠맛 나요. 트러플 참치 김밥 트참김으로 가서 트참김",locked_test,judge_dev12_grouped_v1
C_ef1eb9f418973d,P010,안원잘부,pos,89.0,high,high,OrCOflk2QmQ,https://www.youtube.com/watch?v=OrCOflk2QmQ,Djc2pShwxpI,https://www.youtube.com/shorts/Djc2pShwxpI,849.0,894.0,45.0,,,vpick_scene_api,gemini_short_text_after_long_confirmation,manifest_interval+gemini_short_transcript,gemini-3-flash-preview,1.0,"방파제 위 댄스 무더위 속 즉흥적인 입수 제안 분홍색 모자를 쓴 여성이 방파제에서 춤을 추고, 친구는 바닷가에 앉아 이를 지켜보며 대화한다. 바닷가에서 잡은 해산물을 구경하며 더위를 식히기 위해 물놀이 계획을 세우는 상황입니다.","[원본 구간 14:09-14:54; 세부 시각은 사용하지 않음]
S1: 난 파라파라나 춰야 되니까
S1: 물고기들 응원
S1: 이리와
S1: 물고기 물고기 모여라
S2: 야 시끄러 다 도망간다
S1: 이리와 이리와
S1: 기다린다구
S2: 우오오오오
S2: 아니 아니 아니
S1: 떨어졌어 떨어졌어 떨어졌어
S2: 진짜 잡았어
S2: 나 잡았어 나 잡았어
S2: 저 잡았어요
S1: 와 움직인다
S2: 잡았어
S1: 이게 잡히네","[13:56-14:03] S1: 매니저님 케 도매 케 도매 쌍 크림을 쌍 크림을
[14:03-14:07] S2: 야 거제에 선크림 바르는 거 아니야 뒤집어서","[14:53-14:55] S4: 와 진짜 상품이
[14:55-15:01] S2: 이게 잡고 새끼들 풀어주고 대충 이런 꽃게 같은 거 작은 거 라면에 넣어주면 맛있어요.
[15:01-15:04] S1: 기다리느라 레알 더웠거든 더워
[15:04-15:07] S2: 따라와. 가서
[15:07-15:16] S2: 물에 들어가면 됩니다. 더울 때 아니 그런 게 아니고 사실 나이키면 더울 수밖에 없어. 바로 들어가면 돼요. 아니 우리 수영복도 없잖아. 거세에서 수영복 입으면 웃겨요.",locked_test,judge_dev12_grouped_v1
C_f042310a37676d,G014,OOTB,pos,99.8,high,high,GQSSLlBKeSE,https://www.youtube.com/watch?v=GQSSLlBKeSE,MYmi2EX3Z_c,https://www.youtube.com/shorts/MYmi2EX3Z_c,188.36,246.959,58.599,yt_dlp_subtitle_alignment,high,yt_dlp_transcript_fallback,cross_validated_equivalent,yt_dlp_transcript_fallback,gemini-3.5-flash,1.0,"대학생을 위한 특별 혜택 안내 성균관대 학생들과의 만남 수업을 앞둔 학생과의 대화 강풍주의보 속 학교 탐방 LG 전자 아카데미 스토어에서 대학생들에게 제공하는 특별한 혜택과 전과자 구독자를 위한 추가 혜택을 안내합니다. 성균관대 학생들을 만나 학과 수업에 대한 이야기를 나누고 학교에 대한 학생들의 생각을 묻습니다. 버스 지연으로 수업에 늦은 학생이 2교시부터 들어가겠다고 하자, 상대방은 학교 망신이라며 농담 섞인 조언을 건네고 학생을 응원하며 배웅합니다. 강풍주의보로 인해 문을 닫은 가게들을 지나며 성균관대학교의 유명한 떡볶이집에 대해 언급합니다.","[3:04-3:12] S?: 진짜 안 맨 거 같아 자 갑시다
[3:08-3:12] S?: 대학로에 시간이 날
[3:15-3:20] S?: 때
[3:17-3:23] S?: 괜찮아요 과음했을 어 정확해요 아
[3:20-3:26] S?: 정확해요 자 성균관 대학생이에요
[3:23-3:30] S?: 서울대학교 서울대 뭐
[3:26-3:33] S?: 의대네 뭐 뭐배워요 1학년 라서
[3:30-3:34] S?: 회부하게 그런 거 같아 본인이 실습한
[3:33-3:37] S?: 거예요 내가 시체라면 어떻게 하고
[3:34-3:41] S?: 싶을까 이러고 성균관대 이미지 어때요
[3:37-3:44] S?: 좋죠 젊고 부럽고 왜
[3:41-3:45] S?: 부러워 수업이 몇 시예요 시요 9시
[3:44-3:49] S?: 그 얼마 안 남았는데 아니야 아
[3:45-3:51] S?: 분이야 뭐야 버스가 늦어 가지고 타
[3:49-3:54] S?: 와가지고 그냥 좀 쉬다가 2교시 때
[3:51-3:55] S?: 들어가려고 학교 망인데 아니야 아니
[3:54-3:57] S?: 아니야 아니야 네가 망신 당하는 것이
[3:55-4:00] S?: 학교가 망신 당하는 건 아니야 어
[3:57-4:04] S?: 어는 들어가요 파이팅 조금만
[4:00-4:06] S?: 어 그래 그래 근데 왜 가게가 다
[4:04-4:09] S?: 문을 닫 놨어가 강품 주이 보여","[2:50-2:54] S?: 수레기 만에 특별한 추가 혜택을
[2:52-2:56] S?: 주기로 했어요 그건 밑에 이제 공지로
[2:54-2:59] S?: 확인하시면 될 밑에 공지 여기 말고
[2:56-3:02] S?: 막 막 아 자막으로 아 그리고 여기
[2:59-3:04] S?: 밑에 평가자 특별 혜택까지 모든 걸
[3:02-3:08] S?: 누리실 수 있어요 너무 세상가네 어
[3:04-3:12] S?: 진짜 안 맨 거 같아 자 갑시다","[4:04-4:09] S?: 문을 닫 놨어가 강품 주이 보여
[4:06-4:09] S?: 가지고
[4:12-4:18] S?: 강풍주의보 사람이 없어요
[4:15-4:19] S?: 사람이 사실 해화역 앞에 학교로 오는
[4:18-4:22] S?: 스쿨버스가
[4:19-4:24] S?: 있어요 들어가면 알겠지만 좀 오르막",locked_test,judge_dev12_grouped_v1
C_f0c8d907c9715e,N002,BDNS,neg,1.1,high,medium,M5keW3grlrs,https://www.youtube.com/watch?v=M5keW3grlrs,tZvEKvvkM_I,https://www.youtube.com/shorts/tZvEKvvkM_I,503.28,574.68,71.4,,,vpick_scene_api,gemini_short_text_after_long_confirmation,manifest_interval+gemini_short_transcript,gemini-3.5-flash,0.95,타임머신 캠핑카 집중력 저하와 커피 영화 관람 후 소감 백 투 더 퓨처처럼 개조한 캠핑카 영상을 보며 과거 여행에 대해 이야기하는 남성들의 모습. 실내에서 네 명의 남성이 모여 앉아 맥주 섭취로 인한 집중력 저하와 커피 배달에 대해 대화하는 장면입니다. 영화를 본 뒤 거실과 실내에서 영화의 스케일과 내용에 대해 자유롭게 대화하는 모습입니다.,"[원본 구간 8:23.3-9:34.7; 세부 시각은 사용하지 않음]
S1: 한준 님 혈당 스파이크
S1: 1차 오신 것 같거든?
S1: 약간 피식 웃으신 건지
S1: 사레 들리신 건지 헷갈려요
S1: 지금 산안 님 눈 감았는데
S1: 뜬 척하신 것 같아
S1: 드디어 발 높이보다 내려오셨어요
S1: 잠들기 딱 좋은 자세거든요?
S1: 원래 여기 구독 버튼까지 계셨거든요?
S2: 지금 이제 약간 배도 차고
S1: 아하
S1: 아하 이탈하셔
S1: 그쵸 맥주를 드셔서
S3: 커피 드세요
S4: 아유 감사합니다
S3: 이건 디카페인입니다
S4: 아유 감사합니다
S4: 오오!!!!
S2: 나도 저랬어
S1: 놀라셨어 웃으셨어
S1: 머리 감쌌다 머리 감쌌다
S1: 어 다행이다","[8:06-8:16] S7: 나는 지금 우리 이거 대접이 나쁘지 않은 것 같은 게 데이트 할 때 좋아하는 사람 있으면 초콜릿을 먹이라고 하는 거 있잖아. 이 달콤 지 모른다는 모르는 것처럼
[8:16-8:20] S5: 치킨을 들여서 주님
[8:21-8:28] S5: 핏이 웃으신 건지 살떨린 건지 헷갈리지만 어쨌든 한번 동작이 있으셨어.","[9:34-9:35] S9: 유하고 스케일이 큰 영화
[9:35-9:42] S6: 그러니까 음 생각보다 점점 커져. 스케일이 있다니까 아니
[9:42-9:51] S6: 어디까지가 배우고 어디까지가 힐 일인지 모르겠네. 진짜 진짜 장난을 제 세게 치시네.",locked_test,judge_dev12_grouped_v1
C_f172381d095fcf,C005,워크맨,neg,0.2,high,high,Or3vsBijlJg,https://www.youtube.com/watch?v=Or3vsBijlJg,IGVvKsj3OYI,https://www.youtube.com/shorts/IGVvKsj3OYI,283.0,298.0,15.0,,,vpick_scene_api,gemini_short_text_after_long_confirmation,manifest_interval+gemini_short_transcript,gemini-3-flash-preview,1.0,농장 작업 준비 20대 남성이 두리안 농장에서 예초기 사용법을 배우며 잡초 제거 작업을 준비하는 상황입니다.,"[원본 구간 4:43-4:58; 세부 시각은 사용하지 않음]
S1: 아 이게 완충제 역할도 하면서
S2: 비료도 되고?
S2: 어우~ 오호 오호 오케이 오케이 오케이
S2: 아이 어어 신깜언. 예.
S3: 담배... 아니...
S2: 어어어어어
S2: 이따 같이 펴요.","[4:38-4:42] S6: 미안이 떨어지면서 상할 수가 있어서 일부러 이걸 좀 깔아놓고 그다음에 이제 비교 형태로
[4:42-4:52] S2: 이게 완충제 역할도 하면서 비료도 되고 오케이 오케이 오케이 오케이. 아","[4:56-5:00] 응 이따 같이요
[5:01-5:05] [음악]
[5:10-5:13] [음악]",locked_test,judge_dev12_grouped_v1
C_f9645ed47107f3,P005,안원잘부,neg,19.0,high,high,NS7tSrMrWsc,https://www.youtube.com/watch?v=NS7tSrMrWsc,QEpr_lLWw-0,https://www.youtube.com/shorts/QEpr_lLWw-0,1271.0,1329.0,58.0,,,vpick_scene_api,gemini_long_timestamp_verified,gemini_long_transcript,gemini-3-flash-preview,1.0,말투와 방언 토크 친구에게 전화 걸기 야외 카페에서 두 여성이 특정 말투와 경상도 방언 '포시라워'의 의미에 대해 유쾌하게 대화하는 장면입니다. 20대 여성 두 명이 카페에 앉아 친구에게 전화를 걸어 평소 대화 방식을 보여주며 즐거워하는 장면입니다.,"[21:11.4-21:12] S1: 졸린다
[21:12.1-21:12.7] S2: 안 한다고
[21:13.7-21:14.2] S1: 아 나 그거
[21:14.5-21:14.9] S1: 제일 싫어해.
[21:15.1-21:15.6] S2: 졸린다
[21:15.8-21:16.6] S1: 그게 있잖아
[21:18.5-21:19.8] S1: 이거 막 가시나들
[21:20-21:21.7] S1: 머시마들 여기 오면 다 쓴다 이거.
[21:22-21:22.8] S2: 졸립답니까?
[21:24.1-21:24.5] S2: 아 졸려
[21:25-21:25.5] S2: 미치겠다.
[21:26.7-21:27.4] S1: 아 잠 온다!
[21:28.2-21:31.7] S1: 아니, 우리 멤버 중에 리브라는 언니가
[21:32.7-21:33.5] S1: 어어 졸립다
[21:34.1-21:35.3] S2: 그렇게 말한다 아이가?
[21:35.5-21:36.8] S1: 우리한테 이거 바로 맞습니다
[21:37.1-21:37.8] S2: 아 막 졸립대?
[21:38.7-21:39.7] S2: 어떤 느낌이에요? 졸립다.
[21:41.1-21:42.3] S1: 아양~ 졸립다
[21:47.7-21:48.2] S2: 귀여운
[21:48.4-21:49] S2: 척하는 것 같고
[21:49-21:49.8] S1: 포시라워 너무 포시라워.
[21:51.2-21:51.7] S2: 뭐라고요?
[21:52-21:53.6] S1: 포시라워 포시랍 포시랍다.
[21:54.8-21:55.6] S2: 포시랍다를 모르십니까?
[21:55.9-21:56.3] S1: 처음 들어봐요.
[21:57-22:00.3] S1: 좀 공주 남 왕자같이 자란 거야.
[22:00.4-22:01.1] S1: 귀하게 자랐다 이거야.
[22:01.8-22:03] S2: 거제 가서 아 졸립다 하면 어떻게 돼요?
[22:04.8-22:05.5] S1: 아니 맞을 수도 있습니다.
[22:06.3-22:07] S1: 나도 모릅니다.
[22:08-22:08.5] S1: 난 그렇게 자라왔어.","[20:52-21:01] S1: 야가 와 이러노 야가 돌았나 미친다. 근데 한 번씩 뭔가 쓰면 좀 기분이 나쁘진 않지
[21:01-21:10] S1: 얘는 약간 그래 얘는 뭐 그거야 에프인가 봐 얘는 좀 약간 그런 거 좋아하긴 해. 애가 가영아 나는 근데 이런 스타일 아니야 나는
[21:10-21:13] S3: 제가 유튜브에서 본 게 졸린다고 안 한다고","[22:09-22:17] S1: 나는 그렇게 자라왔어. 저는 그래서 제 친구들이 제 아이돌 영상 절대 안 봅니다. 때릴까?
[22:17-22:21] S3: 아 서울말 쓰는 거 보고 그 원니님 친구한테 한번 서울말로 전화해 볼까요?
[22:21-22:23] S1: 이거 욕 넣어도 됩니까?
[22:23-22:24] S3: 용나아도 됩니다.",locked_test,judge_dev12_grouped_v1
C_fb81a9fbf8ede3,G025,워크맨,pos,99.2,high,high,P8RmTGNoPl0,https://www.youtube.com/watch?v=P8RmTGNoPl0,AqnexsQ9Aks,https://www.youtube.com/shorts/AqnexsQ9Aks,832.0,857.0,25.0,,,vpick_scene_api,cross_validated_equivalent,vpick_scene_api,gemini-3-flash-preview,1.0,레트로 노래 서비스 주방에서 펼쳐진 춤판 레스토랑 직원들이 손님들을 위해 노래를 부르며 레트로한 분위기를 연출하는 장면입니다. 경양식집 주방에서 일하던 두 젊은 여성이 노래에 맞춰 신나게 춤을 추며 즐거워하는 모습입니다.,"[13:51-13:54] S1: 저 저 약간 레트로 감성에 맞게
[13:54-14:06] S5: 그대야 아주 작은 일까지 알고 싶지만 어쩐지 그대 내게 말을 안 해요. 허면 그대
[14:10-14:15] S5: 참는 밤 꿈속으로 찾아와. 살며시 내게. 듣고 볼래요?","[13:38-13:48] S1: 우와 이렇게 현금을 많이 만져보는 게 얼마 만이야 욕지 현대백화점 가야지.
[13:51-13:54] S1: 저 저 약간 레트로 감성에 맞게","[14:17-14:19] [워크돌 / 눈 호강 쿠키]
[14:19-14:23] [갑자기 벌어진 춤판]
[14:25-14:27] 사장님 오늘 힘이 번쩍 난다
[14:27-14:30] [춤판 합류]
[14:30-14:33] 이거 디스코장으로 바뀌는 거 아니야?",locked_test,judge_dev12_grouped_v1
